date,code,open,high,low,close,volume,amount,turn,pctChg,Open,High,Low,Close,RowIndex
2023-10-31,sh.000001,3019.646,3023.0014,3006.6088,3018.7706,31985996700,386277226427.2,0.724443,-0.092098,3019.646,3023.0014,3006.6088,3018.7706,3357
2023-11-01,sh.000001,3038.1821,3038.3303,3013.933,3023.0765,28011044500,347121456482.9,0.634409,0.142638,3038.1821,3038.3303,3013.933,3023.0765,3358
2023-11-02,sh.000001,3028.6647,3038.6422,3009.121,3009.4058,26879458100,311936400777.8,0.608767,-0.452212,3028.6647,3038.6422,3009.121,3009.4058,3359
2023-11-03,sh.000001,3012.4654,3040.9807,3012.4654,3030.7977,26848634700,329300477501.0,0.608068,0.710835,3012.4654,3040.9807,3012.4654,3030.7977,3360
2023-11-06,sh.000001,3047.1301,3058.9891,3037.6941,3058.4105,37294963000,447638159948.7,0.844627,0.911074,3047.1301,3058.9891,3037.6941,3058.4105,3361
2023-11-07,sh.000001,3052.9202,3064.5771,3042.4689,3057.2697,32685345500,401065573919.0,0.740228,-0.0373,3052.9202,3064.5771,3042.4689,3057.2697,3362
2023-11-08,sh.000001,3051.1531,3062.991,3037.2888,3052.3726,33567783400,415289260078.3,0.760209,-0.160179,3051.1531,3062.991,3037.2888,3052.3726,3363
2023-11-09,sh.000001,3047.6532,3063.4674,3045.8336,3053.2792,31562176400,388556747091.5,0.714763,0.029701,3047.6532,3063.4674,3045.8336,3053.2792,3364
2023-11-10,sh.000001,3043.5585,3044.0007,3027.0878,3038.9699,28554649700,346913084540.0,0.646627,-0.468654,3043.5585,3044.0007,3027.0878,3038.9699,3365
2023-11-13,sh.000001,3044.0319,3048.6209,3028.168,3046.5329,29043058800,344120017222.0,0.657464,0.248867,3044.0319,3048.6209,3028.168,3046.5329,3366
2023-11-14,sh.000001,3046.8171,3059.5294,3044.4259,3056.0703,29484473300,358249840158.0,0.667456,0.313058,3046.8171,3059.5294,3044.4259,3056.0703,3367
2023-11-15,sh.000001,3077.0291,3080.1284,3064.3464,3072.8348,30425010700,389515977975.0,0.688745,0.548564,3077.0291,3080.1284,3064.3464,3072.8348,3368
2023-11-16,sh.000001,3066.8554,3071.4522,3050.9257,3050.9257,27107946000,329364382654.0,0.613615,-0.712993,3066.8554,3071.4522,3050.9257,3050.9257,3369
2023-11-17,sh.000001,3043.617,3055.8561,3033.7472,3054.3655,26760639300,328568598825.4,0.605731,0.112746,3043.617,3055.8561,3033.7472,3054.3655,3370
2023-11-20,sh.000001,3056.9268,3072.5134,3043.5148,3068.3191,28755699800,367109310168.3,0.650884,0.456841,3056.9268,3072.5134,3043.5148,3068.3191,3371
2023-11-21,sh.000001,3074.8281,3089.7738,3063.3449,3067.9328,33073310200,391558034861.5,0.748543,-0.01259,3074.8281,3089.7738,3063.3449,3067.9328,3372
2023-11-22,sh.000001,3060.4984,3067.9625,3043.611,3043.611,28905649000,330385482669.4,0.654194,-0.792775,3060.4984,3067.9625,3043.611,3043.611,3373
2023-11-23,sh.000001,3041.6779,3062.8665,3034.2969,3061.8562,27659205900,315612515641.0,0.625969,0.599459,3041.6779,3062.8665,3034.2969,3061.8562,3374
2023-11-24,sh.000001,3060.3306,3060.3306,3037.2012,3040.9717,28778841300,311509355931.7,0.651247,-0.682086,3060.3306,3060.3306,3037.2012,3040.9717,3375
2023-11-27,sh.000001,3038.1864,3038.3578,3015.0076,3031.7002,31051786800,350705835457.9,0.702559,-0.304886,3038.1864,3038.3578,3015.0076,3031.7002,3376
2023-11-28,sh.000001,3028.5983,3039.6945,3020.2306,3038.5545,26892074600,317303697729.3,0.608444,0.226088,3028.5983,3039.6945,3020.2306,3038.5545,3377
2023-11-29,sh.000001,3038.4641,3038.9767,3017.6611,3021.6874,27795644800,322141206078.7,0.628896,-0.555103,3038.4641,3038.9767,3017.6611,3021.6874,3378
2023-11-30,sh.000001,3021.1025,3030.9086,3013.7678,3029.6727,28294535700,326755696099.9,0.639893,0.264266,3021.1025,3030.9086,3013.7678,3029.6727,3379
2023-12-01,sh.000001,3027.353,3035.7599,3010.2333,3031.6358,28608970000,335547176425.7,0.646998,0.064796,3027.353,3035.7599,3010.2333,3031.6358,3380
2023-12-04,sh.000001,3033.298,3038.9794,3022.3477,3022.9138,28816205300,344279695966.6,0.651612,-0.287699,3033.298,3038.9794,3022.3477,3022.9138,3381
2023-12-05,sh.000001,3017.0102,3017.0102,2972.2959,2972.2959,29394327800,340454488082.6,0.664352,-1.674474,3017.0102,3017.0102,2972.2959,2972.2959,3382
2023-12-06,sh.000001,2966.9475,2985.3143,2959.603,2968.9334,29410418700,336218906356.4,0.664648,-0.113128,2966.9475,2985.3143,2959.603,2968.9334,3383
2023-12-07,sh.000001,2965.6523,2976.0148,2949.1438,2966.2061,29624368700,348039623969.4,0.0,-0.091861,2965.6523,2976.0148,2949.1438,2966.2061,3384
2023-12-08,sh.000001,2965.3901,2980.8344,2962.327,2969.5594,36913870500,423492311947.3,0.833917,0.11305,2965.3901,2980.8344,2962.327,2969.5594,3385
2023-12-11,sh.000001,2956.2905,2995.6698,2930.422,2991.4385,36021634400,405351583216.2,0.8127,0.736779,2956.2905,2995.6698,2930.422,2991.4385,3386
2023-12-12,sh.000001,2986.3282,3003.7455,2980.4462,3003.4378,28763876200,333170576418.7,0.532675,0.401121,2986.3282,3003.7455,2980.4462,3003.4378,3387
2023-12-13,sh.000001,2997.3358,2997.3358,2968.7606,2968.7606,28275409800,331476614720.7,0.63791,-1.154584,2997.3358,2997.3358,2968.7606,2968.7606,3388
2023-12-14,sh.000001,2979.699,2986.1773,2958.066,2958.9856,27145765000,312658124559.8,0.612397,-0.329262,2979.699,2986.1773,2958.066,2958.9856,3389
2023-12-15,sh.000001,2966.3015,2976.3094,2940.0266,2942.5568,28932764200,322083690788.2,0.652638,-0.555217,2966.3015,2976.3094,2940.0266,2942.5568,3390
2023-12-18,sh.000001,2936.5751,2951.1479,2924.3254,2930.8036,29308699900,304915892999.5,0.661004,-0.399421,2936.5751,2951.1479,2924.3254,2930.8036,3391
2023-12-19,sh.000001,2928.7631,2940.5014,2914.1253,2932.3908,26592698000,283234126181.9,0.599748,0.054156,2928.7631,2940.5014,2914.1253,2932.3908,3392
2023-12-20,sh.000001,2932.1186,2937.1011,2902.0395,2902.1096,26556245400,290838402139.4,0.598905,-1.032645,2932.1186,2937.1011,2902.0395,2902.1096,3393
2023-12-21,sh.000001,2892.0201,2924.2562,2882.0195,2918.7149,28254182700,315943775543.6,0.637179,0.57218,2892.0201,2924.2562,2882.0195,2918.7149,3394
2023-12-22,sh.000001,2919.2879,2935.7002,2906.5094,2914.7752,29662836700,327498019580.5,0.668861,-0.134981,2919.2879,2935.7002,2906.5094,2914.7752,3395
2023-12-25,sh.000001,2909.8751,2920.6323,2903.987,2918.8126,22981417800,261487251019.0,0.517856,0.138515,2909.8751,2920.6323,2903.987,2918.8126,3396
2023-12-26,sh.000001,2917.9708,2917.9708,2892.8373,2898.8787,22814085500,260220552772.7,0.514068,-0.682946,2917.9708,2917.9708,2892.8373,2898.8787,3397
2023-12-27,sh.000001,2900.1491,2917.9564,2890.165,2914.6138,24790088200,279048608009.4,0.558517,0.5428,2900.1491,2917.9564,2890.165,2914.6138,3398
2023-12-28,sh.000001,2913.1096,2961.6476,2909.3886,2954.7035,33921311600,392449073493.3,0.764061,1.375472,2913.1096,2961.6476,2909.3886,2954.7035,3399
2023-12-29,sh.000001,2950.8372,2975.0319,2950.0173,2974.9348,29067268700,349002967266.4,0.654702,0.684715,2950.8372,2975.0319,2950.0173,2974.9348,3400
2024-01-02,sh.000001,2972.775,2976.2682,2962.2762,2962.2762,30414179300,345950729194.6,0.684718,-0.425508,2972.775,2976.2682,2962.2762,2962.2762,3401
2024-01-03,sh.000001,2957.1117,2971.2834,2953.2901,2967.2472,28545594500,321018391310.1,0.642574,0.16781,2957.1117,2971.2834,2953.2901,2967.2472,3402
2024-01-04,sh.000001,2965.5087,2966.6828,2936.6347,2954.3486,26498092400,296291346878.8,0.596455,-0.434699,2965.5087,2966.6828,2936.6347,2954.3486,3403
2024-01-05,sh.000001,2949.8221,2967.9677,2916.7206,2929.1833,30104023900,325917001164.6,0.677616,-0.851805,2949.8221,2967.9677,2916.7206,2929.1833,3404
2024-01-08,sh.000001,2923.457,2924.4559,2887.5379,2887.5379,27027505500,290730589588.8,0.607948,-1.421741,2923.457,2924.4559,2887.5379,2887.5379,3405
2024-01-09,sh.000001,2887.1095,2900.7266,2878.4123,2893.2513,26295597500,294446373682.5,0.591475,0.197864,2887.1095,2900.7266,2878.4123,2893.2513,3406
2024-01-10,sh.000001,2886.9807,2903.1621,2870.4155,2877.7023,24404652600,281192192419.3,0.548896,-0.537423,2886.9807,2903.1621,2870.4155,2877.7023,3407
2024-01-11,sh.000001,2873.7982,2896.1788,2867.7223,2886.6502,26705076400,298552532937.0,0.600645,0.310939,2873.7982,2896.1788,2867.7223,2886.6502,3408
2024-01-12,sh.000001,2880.0399,2904.1743,2878.8752,2881.9769,26160293100,282877466332.8,0.588355,-0.161894,2880.0399,2904.1743,2878.8752,2881.9769,3409
2024-01-15,sh.000001,2872.5562,2904.4643,2869.2236,2886.2908,24461123600,269229737081.5,0.550021,0.149685,2872.5562,2904.4643,2869.2236,2886.2908,3410
2024-01-16,sh.000001,2881.5602,2896.683,2861.1302,2893.9886,28628671400,300837919168.5,0.643729,0.266702,2881.5602,2896.683,2861.1302,2893.9886,3411
2024-01-17,sh.000001,2887.2917,2887.4893,2833.6152,2833.6152,26125130800,283073939817.7,0.587435,-2.086166,2887.2917,2887.4893,2833.6152,2833.6152,3412
2024-01-18,sh.000001,2822.6672,2849.2559,2760.978,2845.7839,39039685500,400709904734.2,0.877554,0.429441,2822.6672,2849.2559,2760.978,2845.7839,3413
2024-01-19,sh.000001,2836.9749,2849.8755,2822.8434,2832.2793,26666438800,296717043828.4,0.599365,-0.474548,2836.9749,2849.8755,2822.8434,2832.2793,3414
2024-01-22,sh.000001,2826.5034,2828.3202,2735.3721,2756.3399,35016575800,359918989570.1,0.786967,-2.681212,2826.5034,2828.3202,2735.3721,2756.3399,3415
2024-01-23,sh.000001,2746.8923,2784.8407,2724.1573,2770.9763,30874941700,312191330216.9,0.693872,0.531009,2746.8923,2784.8407,2724.1573,2770.9763,3416
2024-01-24,sh.000001,2782.1415,2823.6953,2743.3971,2820.7719,36907060000,357316181644.3,0.829425,1.797042,2782.1415,2823.6953,2743.3971,2820.7719,3417
2024-01-25,sh.000001,2823.8259,2906.794,2821.7093,2906.1087,44200904500,437679811285.5,0.993342,3.0253,2823.8259,2906.794,2821.7093,2906.1087,3418
2024-01-26,sh.000001,2897.9149,2924.3065,2890.4819,2910.2227,42110908400,402400231262.6,0.946367,0.141564,2897.9149,2924.3065,2890.4819,2910.2227,3419
2024-01-29,sh.000001,2910.6072,2923.8992,2883.3327,2883.356,41058131100,397014731369.9,0.922598,-0.923184,2910.6072,2923.8992,2883.3327,2883.356,3420
2024-01-30,sh.000001,2866.2795,2881.3468,2829.2498,2830.5266,33566122600,329254005891.9,0.754184,-1.832219,2866.2795,2881.3468,2829.2498,2830.5266,3421
2024-01-31,sh.000001,2815.5042,2834.011,2782.5869,2788.5482,37710396500,355636999833.5,0.847109,-1.48306,2815.5042,2834.011,2782.5869,2788.5482,3422
2024-02-01,sh.000001,2773.4239,2805.0146,2752.7824,2770.7403,35288918500,337547960520.8,0.792542,-0.638608,2773.4239,2805.0146,2752.7824,2770.7403,3423
2024-02-02,sh.000001,2773.2949,2791.6756,2666.3335,2730.152,42623019900,392661142297.9,0.957003,-1.46489,2773.2949,2791.6756,2666.3335,2730.152,3424
2024-02-05,sh.000001,2716.081,2739.7383,2635.0897,2702.185,47899029200,424877418268.6,1.075064,-1.024375,2716.081,2739.7383,2635.0897,2702.185,3425
2024-02-06,sh.000001,2680.4846,2802.9312,2669.6732,2789.486,50284931300,441215054098.9,1.128619,3.230756,2680.4846,2802.9312,2669.6732,2789.486,3426
2024-02-07,sh.000001,2791.5145,2829.6956,2770.5293,2829.6956,54711743900,495919878083.4,1.227954,1.44147,2791.5145,2829.6956,2770.5293,2829.6956,3427
2024-02-08,sh.000001,2832.4855,2867.4738,2827.902,2865.9032,53110889300,482939732024.6,1.191928,1.279558,2832.4855,2867.4738,2827.902,2865.9032,3428
2024-02-19,sh.000001,2886.5871,2910.544,2867.7103,2910.544,45896770400,442148454574.5,1.029805,1.557652,2886.5871,2910.544,2867.7103,2910.544,3429
2024-02-20,sh.000001,2902.8765,2927.308,2887.4741,2922.7302,35013873500,357057491972.6,0.785542,0.418691,2902.8765,2927.308,2887.4741,2922.7302,3430
2024-02-21,sh.000001,2906.0243,2994.6149,2898.0496,2950.9556,44424546300,450922050718.1,0.996675,0.96572,2906.0243,2994.6149,2898.0496,2950.9556,3431
2024-02-22,sh.000001,2945.4465,2988.3578,2944.4988,2988.3578,35413253600,365264217873.3,0.794506,1.267461,2945.4465,2988.3578,2944.4988,2988.3578,3432
2024-02-23,sh.000001,2992.9115,3009.1359,2979.9728,3004.881,38008327000,398232220674.3,0.852647,0.552919,2992.9115,3009.1359,2979.9728,3004.881,3433
2024-02-26,sh.000001,3002.1179,3009.479,2967.0571,2977.0221,40902655800,427564895756.7,0.917292,-0.927122,3002.1179,3009.479,2967.0571,2977.0221,3434
2024-02-27,sh.000001,2966.4166,3015.4807,2961.1479,3015.4807,37298468700,412614978516.7,0.836255,1.291848,2966.4166,3015.4807,2961.1479,3015.4807,3435
2024-02-28,sh.000001,3016.2555,3031.4881,2957.8524,2957.8524,54410909300,576555221675.0,1.219927,-1.911082,3016.2555,3031.4881,2957.8524,2957.8524,3436
2024-02-29,sh.000001,2943.6242,3015.1712,2943.6242,3015.1712,40969637400,452808746134.9,0.918554,1.937852,2943.6242,3015.1712,2943.6242,3015.1712,3437
2024-03-01,sh.000001,3013.8229,3032.2315,3003.7632,3027.0204,37913218400,442984248197.1,0.849761,0.392986,3013.8229,3032.2315,3003.7632,3027.0204,3438
2024-03-04,sh.000001,3026.6071,3040.3447,3007.6829,3039.3055,38776000200,461727516644.8,0.868981,0.405848,3026.6071,3040.3447,3007.6829,3039.3055,3439
2024-03-05,sh.000001,3027.1028,3052.5413,3022.1777,3047.7931,38350995500,458900476785.5,0.859438,0.279261,3027.1028,3052.5413,3022.1777,3047.7931,3440
2024-03-06,sh.000001,3041.7518,3060.5629,3034.3536,3039.9309,34098273900,401334635599.7,0.764135,-0.257964,3041.7518,3060.5629,3034.3536,3039.9309,3441
2024-03-07,sh.000001,3040.2111,3063.6924,3023.1177,3027.4013,37715439100,423391257039.7,0.845209,-0.412167,3040.2111,3063.6924,3023.1177,3027.4013,3442
2024-03-08,sh.000001,3026.1654,3049.194,3016.9032,3046.0192,31920439200,370647474769.4,0.715298,0.61498,3026.1654,3049.194,3016.9032,3046.0192,3443
2024-03-11,sh.000001,3042.6188,3068.4554,3035.4451,3068.4554,36160882100,427851361287.9,0.810136,0.736574,3042.6188,3068.4554,3035.4451,3068.4554,3444
2024-03-12,sh.000001,3068.182,3075.1308,3044.8572,3055.935,41574391400,494558502794.2,0.802445,-0.408036,3068.182,3075.1308,3044.8572,3055.935,3445
2024-03-13,sh.000001,3053.3413,3061.951,3031.8985,3043.8346,36504745300,442453946274.1,0.817799,-0.395964,3053.3413,3061.951,3031.8985,3043.8346,3446
2024-03-14,sh.000001,3042.4131,3059.9975,3020.637,3038.2339,36407229000,436338838339.8,0.815615,-0.184001,3042.4131,3059.9975,3020.637,3038.2339,3447
2024-03-15,sh.000001,3031.5229,3056.4473,3023.2152,3054.6359,36026846300,405917703990.6,0.807084,0.539853,3031.5229,3056.4473,3023.2152,3054.6359,3448
2024-03-18,sh.000001,3057.2093,3085.3124,3055.9221,3084.9262,40665350800,485520636502.6,0.910965,0.991617,3057.2093,3085.3124,3055.9221,3084.9262,3449
2024-03-19,sh.000001,3077.9805,3090.0459,3062.6279,3062.7558,38412368000,446930657774.1,0.860488,-0.718669,3077.9805,3090.0459,3062.6279,3062.7558,3450
2024-03-20,sh.000001,3058.6478,3081.7547,3056.645,3079.6859,34918772900,407432569665.8,0.782232,0.552773,3058.6478,3081.7547,3056.645,3079.6859,3451
2024-03-21,sh.000001,3084.4116,3090.0513,3069.272,3077.113,36687796800,437634616255.6,0.821663,-0.083544,3084.4116,3090.0513,3069.272,3077.113,3452
2024-03-22,sh.000001,3070.5481,3073.2058,3027.7615,3048.0336,39474048600,456762466559.5,0.883999,-0.945022,3070.5481,3073.2058,3027.7615,3048.0336,3453
2024-03-25,sh.000001,3040.501,3065.2611,3026.3055,3026.3055,38748538900,443472341342.3,0.86766,-0.712856,3040.501,3065.2611,3026.3055,3026.3055,3454
2024-03-26,sh.000001,3026.9218,3036.4939,3006.2597,3031.4809,34592878700,396410716143.3,0.774532,0.171014,3026.9218,3036.4939,3006.2597,3031.4809,3455
2024-03-27,sh.000001,3026.8138,3030.4495,2993.1388,2993.1388,34319801000,376242896147.0,0.768394,-1.264798,3026.8138,3030.4495,2993.1388,2993.1388,3456
2024-03-28,sh.000001,2988.5899,3033.3666,2984.1201,3010.6636,35320002600,392929088720.4,0.790787,0.585499,2988.5899,3033.3666,2984.1201,3010.6636,3457
2024-03-29,sh.000001,3008.3757,3041.2978,3008.1672,3041.1669,33482278500,364571210090.1,0.749233,1.013175,3008.3757,3041.2978,3008.1672,3041.1669,3458
2024-04-01,sh.000001,3049.0207,3078.4883,3049.0207,3077.3786,37539364000,420902006773.4,0.839916,1.190717,3049.0207,3078.4883,3049.0207,3077.3786,3459
2024-04-02,sh.000001,3076.8752,3085.5365,3063.9808,3074.9586,36730426200,396705813294.9,0.820771,-0.078638,3076.8752,3085.5365,3063.9808,3074.9586,3460
2024-04-03,sh.000001,3074.8929,3079.02,3057.3972,3069.2959,36321138000,392704394040.9,0.81163,-0.184155,3074.8929,3079.02,3057.3972,3069.2959,3461
2024-04-08,sh.000001,3057.3255,3077.3512,3045.4692,3047.0526,40293674000,421808399733.1,0.90023,-0.724704,3057.3255,3077.3512,3045.4692,3047.0526,3462
2024-04-09,sh.000001,3044.6136,3051.5851,3033.2089,3048.5369,33348996500,347834663475.6,0.74504,0.048713,3044.6136,3051.5851,3033.2089,3048.5369,3463
2024-04-10,sh.000001,3045.9609,3049.6072,3013.5897,3027.3349,34899172100,364717833491.0,0.779499,-0.695481,3045.9609,3049.6072,3013.5897,3027.3349,3464
2024-04-11,sh.000001,3013.5727,3050.3372,3009.8972,3034.2464,34089439200,364147836454.7,0.761339,0.228303,3013.5727,3050.3372,3009.8972,3034.2464,3465
2024-04-12,sh.000001,3035.5773,3043.5599,3014.8297,3019.4735,33422977100,363119193013.8,0.746364,-0.486872,3035.5773,3043.5599,3014.8297,3019.4735,3466
2024-04-15,sh.000001,3013.6722,3066.9412,2995.542,3057.3776,46123924400,459849043272.3,1.02959,1.255321,3013.6722,3066.9412,2995.542,3057.3776,3467
2024-04-16,sh.000001,3043.5505,3052.4346,3005.34,3007.0681,44807047300,435170805476.3,1.000181,-1.645511,3043.5505,3052.4346,3005.34,3007.0681,3468
2024-04-17,sh.000001,3008.0614,3071.3806,3002.0564,3071.3806,41335836800,416254660835.0,0.922662,2.138711,3008.0614,3071.3806,3002.0564,3071.3806,3469
2024-04-18,sh.000001,3060.0309,3102.5527,3057.7606,3074.2246,41632134900,441432075756.2,0.92921,0.092597,3060.0309,3102.5527,3057.7606,3074.2246,3470
2024-04-19,sh.000001,3060.2989,3080.3227,3055.0577,3065.261,37554385500,396614941121.2,0.838145,-0.291573,3060.2989,3080.3227,3055.0577,3065.261,3471
2024-04-22,sh.000001,3059.0649,3078.4226,3042.542,3044.5952,35721639900,382192259189.5,0.796794,-0.674194,3059.0649,3078.4226,3042.542,3044.5952,3472
2024-04-23,sh.000001,3038.6118,3044.9438,3016.5169,3021.9775,32559512800,348651765384.9,0.726246,-0.74288,3038.6118,3044.9438,3016.5169,3021.9775,3473
2024-04-24,sh.000001,3029.4028,3045.6398,3019.1239,3044.8223,30526409300,335157362713.4,0.680882,0.755955,3029.4028,3045.6398,3019.1239,3044.8223,3474
2024-04-25,sh.000001,3037.9273,3060.2635,3034.6499,3052.9,29228014800,315797661218.8,0.651922,0.265293,3037.9273,3060.2635,3034.6499,3052.9,3475
2024-04-26,sh.000001,3054.9793,3092.43,3054.9793,3088.6357,43938256300,484160092982.4,0.980025,1.170549,3054.9793,3092.43,3054.9793,3088.6357,3476
2024-04-29,sh.000001,3086.6819,3119.6857,3080.5858,3113.0432,50692544500,554918811231.8,1.130581,0.790236,3086.6819,3119.6857,3080.5858,3113.0432,3477
2024-04-30,sh.000001,3110.1594,3123.2876,3104.2943,3104.8245,44021321300,473803228530.9,0.981696,-0.264009,3110.1594,3123.2876,3104.2943,3104.8245,3478
2024-05-06,sh.000001,3132.5115,3142.3816,3126.7689,3140.7204,45065689900,511256135580.5,1.004537,1.156133,3132.5115,3142.3816,3126.7689,3140.7204,3479
2024-05-07,sh.000001,3139.6637,3151.219,3133.6904,3147.738,37910256400,426951665906.2,0.844881,0.223439,3139.6637,3151.219,3133.6904,3147.738,3480
2024-05-08,sh.000001,3141.4874,3144.9856,3126.1729,3128.4798,33400032000,367220116482.8,0.744295,-0.611811,3141.4874,3144.9856,3126.1729,3128.4798,3481
2024-05-09,sh.000001,3128.1644,3158.4646,3128.1644,3154.3201,36088146200,398979066896.2,0.804194,0.82597,3128.1644,3158.4646,3128.1644,3154.3201,3482
2024-05-10,sh.000001,3158.5891,3163.1441,3137.1517,3154.5472,38428749500,406707822844.8,0.856353,0.0072,3158.5891,3163.1441,3137.1517,3154.5472,3483
2024-05-13,sh.000001,3139.4753,3157.3656,3126.1697,3148.0207,39703056500,425963088194.6,0.88551,-0.206892,3139.4753,3157.3656,3126.1697,3148.0207,3484
2024-05-14,sh.000001,3148.8488,3155.8071,3137.6091,3145.7743,34352619400,370069674870.9,0.766155,-0.071359,3148.8488,3155.8071,3137.6091,3145.7743,3485
2024-05-15,sh.000001,3141.2518,3142.9725,3117.9287,3119.9021,32102796200,333005622198.2,0.715978,-0.822443,3141.2518,3142.9725,3117.9287,3119.9021,3486
2024-05-16,sh.000001,3127.1841,3137.8779,3116.1627,3122.401,36741736100,377502921477.7,0.819384,0.080095,3127.1841,3137.8779,3116.1627,3122.401,3487
2024-05-17,sh.000001,3121.7126,3154.0263,3116.7842,3154.0263,38391524400,389572549317.9,0.856097,1.012852,3121.7126,3154.0263,3116.7842,3154.0263,3488
2024-05-20,sh.000001,3156.1482,3174.2658,3155.9903,3171.1451,42686728000,448816915042.8,0.95134,0.54276,3156.1482,3174.2658,3155.9903,3171.1451,3489
2024-05-21,sh.000001,3164.6826,3165.2237,3148.342,3157.9657,33578357200,346584200831.4,0.748284,-0.415604,3164.6826,3165.2237,3148.342,3157.9657,3490
2024-05-22,sh.000001,3157.1889,3166.9191,3152.457,3158.5399,35409808200,364137830725.3,0.789049,0.018183,3157.1889,3166.9191,3152.457,3158.5399,3491
2024-05-23,sh.000001,3149.8752,3150.6282,3110.2773,3116.387,35394372700,356689462882.1,0.788672,-1.334569,3149.8752,3150.6282,3110.2773,3116.387,3492
2024-05-24,sh.000001,3110.7533,3130.4245,3087.7941,3088.8705,30653227900,322748606369.1,0.682996,-0.882962,3110.7533,3130.4245,3087.7941,3088.8705,3493
2024-05-27,sh.000001,3094.14,3125.5064,3091.9893,3124.0427,31939676500,345383767844.9,0.711128,1.138675,3094.14,3125.5064,3091.9893,3124.0427,3494
2024-05-28,sh.000001,3122.3877,3130.3103,3106.3645,3109.5721,31006697400,320985406528.1,0.690329,-0.463201,3122.3877,3130.3103,3106.3645,3109.5721,3495
2024-05-29,sh.000001,3108.0267,3128.1365,3100.9797,3111.0176,28997034600,297512177291.8,0.64548,0.046485,3108.0267,3128.1365,3100.9797,3111.0176,3496
2024-05-30,sh.000001,3103.7078,3121.218,3085.3841,3091.6778,30238076200,318475183004.8,0.673094,-0.621655,3103.7078,3121.218,3085.3841,3091.6778,3497
2024-05-31,sh.000001,3094.7587,3107.6035,3086.8134,3086.8134,27607281600,301121881320.1,0.6144,-0.157339,3094.7587,3107.6035,3086.8134,3086.8134,3498
2024-06-03,sh.000001,3085.9814,3097.2043,3061.2766,3078.4887,35756336200,367608352547.0,0.795545,-0.269686,3085.9814,3097.2043,3061.2766,3078.4887,3499
2024-06-04,sh.000001,3071.3196,3095.3221,3063.5879,3091.1992,30928759800,325589691920.4,0.688089,0.412881,3071.3196,3095.3221,3063.5879,3091.1992,3500
2024-06-05,sh.000001,3086.0509,3092.3459,3064.7359,3065.4034,29054234400,299722764399.5,0.646296,-0.834492,3086.0509,3092.3459,3064.7359,3065.4034,3501
2024-06-06,sh.000001,3069.4393,3077.6725,3040.8295,3048.7939,36986710400,371317019032.4,0.822583,-0.541837,3069.4393,3077.6725,3040.8295,3048.7939,3502
2024-06-07,sh.000001,3053.9153,3065.0247,3031.0443,3051.2787,31634248400,318911097485.6,0.70311,0.081501,3053.9153,3065.0247,3031.0443,3051.2787,3503
2024-06-11,sh.000001,3042.1338,3043.1997,3013.8611,3028.0451,31048194200,332683377772.5,0.687489,-0.761438,3042.1338,3043.1997,3013.8611,3028.0451,3504
2024-06-12,sh.000001,3025.2963,3042.0423,3021.3085,3037.4675,27945210600,312058601482.9,0.618721,0.311171,3025.2963,3042.0423,3021.3085,3037.4675,3505
2024-06-13,sh.000001,3038.0859,3040.4021,3022.8224,3028.9187,29786246300,336871037065.3,0.659443,-0.281445,3038.0859,3040.4021,3022.8224,3028.9187,3506
2024-06-14,sh.000001,3020.9588,3037.9046,3011.5773,3032.6333,34874675300,396194698299.9,0.772011,0.122638,3020.9588,3037.9046,3011.5773,3032.6333,3507
2024-06-17,sh.000001,3017.7169,3026.6242,3012.0452,3015.8907,29576344800,338146875647.7,0.656794,-0.552081,3017.7169,3026.6242,3012.0452,3015.8907,3508
2024-06-18,sh.000001,3015.0713,3031.9758,3012.5234,3030.2464,27362599900,317319995692.1,0.607258,0.476002,3015.0713,3031.9758,3012.5234,3030.2464,3509
2024-06-19,sh.000001,3029.0993,3030.2259,3015.3263,3018.0491,26129624800,300290286695.0,0.579861,-0.402518,3029.0993,3030.2259,3015.3263,3018.0491,3510
2024-06-20,sh.000001,3015.7224,3028.5143,3001.7677,3005.4369,29551590700,324101266446.0,0.655614,-0.417892,3015.7224,3028.5143,3001.7677,3005.4369,3511
2024-06-21,sh.000001,2998.2413,3011.9141,2985.9291,2998.1377,25500125100,280275384754.5,0.565669,-0.242867,2998.2413,3011.9141,2985.9291,2998.1377,3512
2024-06-24,sh.000001,2982.8263,2990.6429,2960.1267,2963.0989,29865388400,318595817741.1,0.66225,-1.168685,2982.8263,2990.6429,2960.1267,2963.0989,3513
2024-06-25,sh.000001,2962.7654,2971.6534,2935.5382,2949.9963,27320993800,296569297319.0,0.605877,-0.442192,2962.7654,2971.6534,2935.5382,2949.9963,3514
2024-06-26,sh.000001,2943.4471,2976.669,2933.3304,2972.5251,28238840900,276215175476.2,0.626214,0.763689,2943.4471,2976.669,2933.3304,2972.5251,3515
2024-06-27,sh.000001,2962.6964,2963.0644,2944.8979,2945.8524,27054851900,266670979387.7,0.599781,-0.897308,2962.6964,2963.0644,2944.8979,2945.8524,3516
2024-06-28,sh.000001,2940.3032,2985.4679,2939.984,2967.4028,31520143200,313347004249.1,0.698682,0.731551,2940.3032,2985.4679,2939.984,2967.4028,3517
2024-07-01,sh.000001,2965.2452,2996.4086,2961.8556,2994.7303,29778223500,294321888831.5,0.6597,0.920923,2965.2452,2996.4086,2961.8556,2994.7303,3518
